district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Kathmandu-Core,2025-07-08,1,7,0,0,,32,monsoon,commercial,3247.3
Lalitpur,2025-07-08,1,7,0,0,,32,monsoon,commercial,2919.4
Bhaktapur,2025-07-08,1,7,0,0,,32,monsoon,commercial,2055.2
Kirtipur,2025-07-08,1,7,0,0,,32,monsoon,residential,1265.3
Madhyapur Thimi,2025-07-08,1,7,0,0,,32,monsoon,residential,1376.9
Budhanilkantha,2025-07-08,1,7,0,0,,32,monsoon,suburban,652.4
Tokha,2025-07-08,1,7,0,0,,32,monsoon,suburban,846.1
Chandragiri,2025-07-08,1,7,0,0,,32,monsoon,rural,405.6
Godawari,2025-07-08,1,7,0,0,,32,monsoon,rural,319.9
Dakshinkali,2025-07-08,1,7,0,0,,32,monsoon,rural,296.8
Kathmandu-Core,2025-07-09,2,7,0,0,,31,monsoon,commercial,2384.8
Lalitpur,2025-07-09,2,7,0,0,,31,monsoon,commercial,2550.7
Bhaktapur,2025-07-09,2,7,0,0,,31,monsoon,commercial,1754.9
Kirtipur,2025-07-09,2,7,0,0,,31,monsoon,residential,1395.3
Madhyapur Thimi,2025-07-09,2,7,0,0,,31,monsoon,residential,1429.0
Budhanilkantha,2025-07-09,2,7,0,0,,31,monsoon,suburban,673.9
Tokha,2025-07-09,2,7,0,0,,31,monsoon,suburban,686.2
Chandragiri,2025-07-09,2,7,0,0,,31,monsoon,rural,432.3
Godawari,2025-07-09,2,7,0,0,,31,monsoon,rural,338.8
Dakshinkali,2025-07-09,2,7,0,0,,31,monsoon,rural,279.8
Kathmandu-Core,2025-07-10,3,7,0,0,,30,monsoon,commercial,2361.2
Lalitpur,2025-07-10,3,7,0,0,,30,monsoon,commercial,2424.3
Bhaktapur,2025-07-10,3,7,0,0,,30,monsoon,commercial,1657.7
Kirtipur,2025-07-10,3,7,0,0,,30,monsoon,residential,1412.2
Madhyapur Thimi,2025-07-10,3,7,0,0,,30,monsoon,residential,1445.4
Budhanilkantha,2025-07-10,3,7,0,0,,30,monsoon,suburban,883.6
Tokha,2025-07-10,3,7,0,0,,30,monsoon,suburban,768.8
Chandragiri,2025-07-10,3,7,0,0,,30,monsoon,rural,415.9
Godawari,2025-07-10,3,7,0,0,,30,monsoon,rural,351.1
Dakshinkali,2025-07-10,3,7,0,0,,30,monsoon,rural,225.3
Kathmandu-Core,2025-07-11,4,7,0,0,,29,monsoon,commercial,2915.0
Lalitpur,2025-07-11,4,7,0,0,,29,monsoon,commercial,2458.5
Bhaktapur,2025-07-11,4,7,0,0,,29,monsoon,commercial,1855.5
Kirtipur,2025-07-11,4,7,0,0,,29,monsoon,residential,1336.8
Madhyapur Thimi,2025-07-11,4,7,0,0,,29,monsoon,residential,1372.3
Budhanilkantha,2025-07-11,4,7,0,0,,29,monsoon,suburban,674.3
Tokha,2025-07-11,4,7,0,0,,29,monsoon,suburban,675.5
Chandragiri,2025-07-11,4,7,0,0,,29,monsoon,rural,424.3
Godawari,2025-07-11,4,7,0,0,,29,monsoon,rural,307.8
Dakshinkali,2025-07-11,4,7,0,0,,29,monsoon,rural,277.0
Kathmandu-Core,2025-07-12,5,7,1,0,,28,monsoon,commercial,2818.3
Lalitpur,2025-07-12,5,7,1,0,,28,monsoon,commercial,2457.5
Bhaktapur,2025-07-12,5,7,1,0,,28,monsoon,commercial,2360.0
Kirtipur,2025-07-12,5,7,1,0,,28,monsoon,residential,1628.2
Madhyapur Thimi,2025-07-12,5,7,1,0,,28,monsoon,residential,1888.0
Budhanilkantha,2025-07-12,5,7,1,0,,28,monsoon,suburban,819.6
Tokha,2025-07-12,5,7,1,0,,28,monsoon,suburban,690.2
Chandragiri,2025-07-12,5,7,1,0,,28,monsoon,rural,282.2
Godawari,2025-07-12,5,7,1,0,,28,monsoon,rural,446.7
Dakshinkali,2025-07-12,5,7,1,0,,28,monsoon,rural,379.1
Kathmandu-Core,2025-07-13,6,7,1,0,,27,monsoon,commercial,2142.7
Lalitpur,2025-07-13,6,7,1,0,,27,monsoon,commercial,2122.1
Bhaktapur,2025-07-13,6,7,1,0,,27,monsoon,commercial,1792.9
Kirtipur,2025-07-13,6,7,1,0,,27,monsoon,residential,1626.6
Madhyapur Thimi,2025-07-13,6,7,1,0,,27,monsoon,residential,1879.5
Budhanilkantha,2025-07-13,6,7,1,0,,27,monsoon,suburban,709.9
Tokha,2025-07-13,6,7,1,0,,27,monsoon,suburban,784.8
Chandragiri,2025-07-13,6,7,1,0,,27,monsoon,rural,389.8
Godawari,2025-07-13,6,7,1,0,,27,monsoon,rural,396.3
Dakshinkali,2025-07-13,6,7,1,0,,27,monsoon,rural,337.6
Kathmandu-Core,2025-07-14,0,7,0,0,,26,monsoon,commercial,2507.1
Lalitpur,2025-07-14,0,7,0,0,,26,monsoon,commercial,2281.7
Bhaktapur,2025-07-14,0,7,0,0,,26,monsoon,commercial,1658.7
Kirtipur,2025-07-14,0,7,0,0,,26,monsoon,residential,1374.6
Madhyapur Thimi,2025-07-14,0,7,0,0,,26,monsoon,residential,1436.7
Budhanilkantha,2025-07-14,0,7,0,0,,26,monsoon,suburban,795.7
Tokha,2025-07-14,0,7,0,0,,26,monsoon,suburban,547.5
Chandragiri,2025-07-14,0,7,0,0,,26,monsoon,rural,348.2
Godawari,2025-07-14,0,7,0,0,,26,monsoon,rural,357.8
Dakshinkali,2025-07-14,0,7,0,0,,26,monsoon,rural,244.3
Kathmandu-Core,2025-07-15,1,7,0,0,,25,monsoon,commercial,2913.7
Lalitpur,2025-07-15,1,7,0,0,,25,monsoon,commercial,2947.5
Bhaktapur,2025-07-15,1,7,0,0,,25,monsoon,commercial,2015.3
Kirtipur,2025-07-15,1,7,0,0,,25,monsoon,residential,1310.5
Madhyapur Thimi,2025-07-15,1,7,0,0,,25,monsoon,residential,1351.7
Budhanilkantha,2025-07-15,1,7,0,0,,25,monsoon,suburban,571.2
Tokha,2025-07-15,1,7,0,0,,25,monsoon,suburban,666.3
Chandragiri,2025-07-15,1,7,0,0,,25,monsoon,rural,369.0
Godawari,2025-07-15,1,7,0,0,,25,monsoon,rural,355.9
Dakshinkali,2025-07-15,1,7,0,0,,25,monsoon,rural,251.3
Kathmandu-Core,2025-07-16,2,7,0,0,,24,monsoon,commercial,2596.2
Lalitpur,2025-07-16,2,7,0,0,,24,monsoon,commercial,1912.7
Bhaktapur,2025-07-16,2,7,0,0,,24,monsoon,commercial,1589.9
Kirtipur,2025-07-16,2,7,0,0,,24,monsoon,residential,1370.1
Madhyapur Thimi,2025-07-16,2,7,0,0,,24,monsoon,residential,1736.5
Budhanilkantha,2025-07-16,2,7,0,0,,24,monsoon,suburban,806.5
Tokha,2025-07-16,2,7,0,0,,24,monsoon,suburban,706.7
Chandragiri,2025-07-16,2,7,0,0,,24,monsoon,rural,427.9
Godawari,2025-07-16,2,7,0,0,,24,monsoon,rural,306.9
Dakshinkali,2025-07-16,2,7,0,0,,24,monsoon,rural,267.3
Kathmandu-Core,2025-07-17,3,7,0,0,,23,monsoon,commercial,2460.1
Lalitpur,2025-07-17,3,7,0,0,,23,monsoon,commercial,2684.4
Bhaktapur,2025-07-17,3,7,0,0,,23,monsoon,commercial,1824.6
Kirtipur,2025-07-17,3,7,0,0,,23,monsoon,residential,1342.4
Madhyapur Thimi,2025-07-17,3,7,0,0,,23,monsoon,residential,1304.8
Budhanilkantha,2025-07-17,3,7,0,0,,23,monsoon,suburban,885.2
Tokha,2025-07-17,3,7,0,0,,23,monsoon,suburban,850.1
Chandragiri,2025-07-17,3,7,0,0,,23,monsoon,rural,337.6
Godawari,2025-07-17,3,7,0,0,,23,monsoon,rural,326.1
Dakshinkali,2025-07-17,3,7,0,0,,23,monsoon,rural,263.1
Kathmandu-Core,2025-07-18,4,7,0,0,,22,monsoon,commercial,3191.2
Lalitpur,2025-07-18,4,7,0,0,,22,monsoon,commercial,2450.2
Bhaktapur,2025-07-18,4,7,0,0,,22,monsoon,commercial,1354.8
Kirtipur,2025-07-18,4,7,0,0,,22,monsoon,residential,1628.0
Madhyapur Thimi,2025-07-18,4,7,0,0,,22,monsoon,residential,1697.1
Budhanilkantha,2025-07-18,4,7,0,0,,22,monsoon,suburban,697.0
Tokha,2025-07-18,4,7,0,0,,22,monsoon,suburban,680.9
Chandragiri,2025-07-18,4,7,0,0,,22,monsoon,rural,492.8
Godawari,2025-07-18,4,7,0,0,,22,monsoon,rural,431.0
Dakshinkali,2025-07-18,4,7,0,0,,22,monsoon,rural,307.6
Kathmandu-Core,2025-07-19,5,7,1,0,,21,monsoon,commercial,2246.5
Lalitpur,2025-07-19,5,7,1,0,,21,monsoon,commercial,2210.6
Bhaktapur,2025-07-19,5,7,1,0,,21,monsoon,commercial,1940.2
Kirtipur,2025-07-19,5,7,1,0,,21,monsoon,residential,1765.8
Madhyapur Thimi,2025-07-19,5,7,1,0,,21,monsoon,residential,1482.0
Budhanilkantha,2025-07-19,5,7,1,0,,21,monsoon,suburban,810.8
Tokha,2025-07-19,5,7,1,0,,21,monsoon,suburban,838.7
Chandragiri,2025-07-19,5,7,1,0,,21,monsoon,rural,401.1
Godawari,2025-07-19,5,7,1,0,,21,monsoon,rural,455.7
Dakshinkali,2025-07-19,5,7,1,0,,21,monsoon,rural,294.2
Kathmandu-Core,2025-07-20,6,7,1,0,,20,monsoon,commercial,2279.9
Lalitpur,2025-07-20,6,7,1,0,,20,monsoon,commercial,1946.5
Bhaktapur,2025-07-20,6,7,1,0,,20,monsoon,commercial,1972.9
Kirtipur,2025-07-20,6,7,1,0,,20,monsoon,residential,1279.3
Madhyapur Thimi,2025-07-20,6,7,1,0,,20,monsoon,residential,1559.1
Budhanilkantha,2025-07-20,6,7,1,0,,20,monsoon,suburban,742.9
Tokha,2025-07-20,6,7,1,0,,20,monsoon,suburban,810.3
Chandragiri,2025-07-20,6,7,1,0,,20,monsoon,rural,437.9
Godawari,2025-07-20,6,7,1,0,,20,monsoon,rural,309.8
Dakshinkali,2025-07-20,6,7,1,0,,20,monsoon,rural,371.2
Kathmandu-Core,2025-07-21,0,7,0,0,,19,monsoon,commercial,3333.7
Lalitpur,2025-07-21,0,7,0,0,,19,monsoon,commercial,2323.2
Bhaktapur,2025-07-21,0,7,0,0,,19,monsoon,commercial,1571.4
Kirtipur,2025-07-21,0,7,0,0,,19,monsoon,residential,1600.6
Madhyapur Thimi,2025-07-21,0,7,0,0,,19,monsoon,residential,1151.5
Budhanilkantha,2025-07-21,0,7,0,0,,19,monsoon,suburban,777.1
Tokha,2025-07-21,0,7,0,0,,19,monsoon,suburban,659.9
Chandragiri,2025-07-21,0,7,0,0,,19,monsoon,rural,423.7
Godawari,2025-07-21,0,7,0,0,,19,monsoon,rural,336.9
Dakshinkali,2025-07-21,0,7,0,0,,19,monsoon,rural,228.6
Kathmandu-Core,2025-07-22,1,7,0,0,,18,monsoon,commercial,2391.8
Lalitpur,2025-07-22,1,7,0,0,,18,monsoon,commercial,2332.2
Bhaktapur,2025-07-22,1,7,0,0,,18,monsoon,commercial,1575.5
Kirtipur,2025-07-22,1,7,0,0,,18,monsoon,residential,1303.4
Madhyapur Thimi,2025-07-22,1,7,0,0,,18,monsoon,residential,1342.5
Budhanilkantha,2025-07-22,1,7,0,0,,18,monsoon,suburban,669.7
Tokha,2025-07-22,1,7,0,0,,18,monsoon,suburban,782.4
Chandragiri,2025-07-22,1,7,0,0,,18,monsoon,rural,361.1
Godawari,2025-07-22,1,7,0,0,,18,monsoon,rural,288.3
Dakshinkali,2025-07-22,1,7,0,0,,18,monsoon,rural,250.8
Kathmandu-Core,2025-07-23,2,7,0,0,,17,monsoon,commercial,2722.2
Lalitpur,2025-07-23,2,7,0,0,,17,monsoon,commercial,1922.3
Bhaktapur,2025-07-23,2,7,0,0,,17,monsoon,commercial,1863.3
Kirtipur,2025-07-23,2,7,0,0,,17,monsoon,residential,1133.1
Madhyapur Thimi,2025-07-23,2,7,0,0,,17,monsoon,residential,1735.7
Budhanilkantha,2025-07-23,2,7,0,0,,17,monsoon,suburban,867.3
Tokha,2025-07-23,2,7,0,0,,17,monsoon,suburban,647.4
Chandragiri,2025-07-23,2,7,0,0,,17,monsoon,rural,349.7
Godawari,2025-07-23,2,7,0,0,,17,monsoon,rural,335.7
Dakshinkali,2025-07-23,2,7,0,0,,17,monsoon,rural,274.8
Kathmandu-Core,2025-07-24,3,7,0,0,,16,monsoon,commercial,2691.7
Lalitpur,2025-07-24,3,7,0,0,,16,monsoon,commercial,2368.6
Bhaktapur,2025-07-24,3,7,0,0,,16,monsoon,commercial,1804.6
Kirtipur,2025-07-24,3,7,0,0,,16,monsoon,residential,1202.1
Madhyapur Thimi,2025-07-24,3,7,0,0,,16,monsoon,residential,1380.7
Budhanilkantha,2025-07-24,3,7,0,0,,16,monsoon,suburban,611.8
Tokha,2025-07-24,3,7,0,0,,16,monsoon,suburban,759.5
Chandragiri,2025-07-24,3,7,0,0,,16,monsoon,rural,397.8
Godawari,2025-07-24,3,7,0,0,,16,monsoon,rural,308.4
Dakshinkali,2025-07-24,3,7,0,0,,16,monsoon,rural,314.3
Kathmandu-Core,2025-07-25,4,7,0,0,,15,monsoon,commercial,2946.4
Lalitpur,2025-07-25,4,7,0,0,,15,monsoon,commercial,2300.0
Bhaktapur,2025-07-25,4,7,0,0,,15,monsoon,commercial,2134.3
Kirtipur,2025-07-25,4,7,0,0,,15,monsoon,residential,1466.5
Madhyapur Thimi,2025-07-25,4,7,0,0,,15,monsoon,residential,1628.8
Budhanilkantha,2025-07-25,4,7,0,0,,15,monsoon,suburban,836.3
Tokha,2025-07-25,4,7,0,0,,15,monsoon,suburban,774.1
Chandragiri,2025-07-25,4,7,0,0,,15,monsoon,rural,401.7
Godawari,2025-07-25,4,7,0,0,,15,monsoon,rural,391.7
Dakshinkali,2025-07-25,4,7,0,0,,15,monsoon,rural,213.3
Kathmandu-Core,2025-07-26,5,7,1,0,,14,monsoon,commercial,2175.5
Lalitpur,2025-07-26,5,7,1,0,,14,monsoon,commercial,2641.1
Bhaktapur,2025-07-26,5,7,1,0,,14,monsoon,commercial,1789.8
Kirtipur,2025-07-26,5,7,1,0,,14,monsoon,residential,1442.5
Madhyapur Thimi,2025-07-26,5,7,1,0,,14,monsoon,residential,1567.0
Budhanilkantha,2025-07-26,5,7,1,0,,14,monsoon,suburban,766.8
Tokha,2025-07-26,5,7,1,0,,14,monsoon,suburban,549.8
Chandragiri,2025-07-26,5,7,1,0,,14,monsoon,rural,392.0
Godawari,2025-07-26,5,7,1,0,,14,monsoon,rural,397.4
Dakshinkali,2025-07-26,5,7,1,0,,14,monsoon,rural,318.0
Kathmandu-Core,2025-07-27,6,7,1,0,,13,monsoon,commercial,2255.1
Lalitpur,2025-07-27,6,7,1,0,,13,monsoon,commercial,2200.1
Bhaktapur,2025-07-27,6,7,1,0,,13,monsoon,commercial,2213.1
Kirtipur,2025-07-27,6,7,1,0,,13,monsoon,residential,1519.7
Madhyapur Thimi,2025-07-27,6,7,1,0,,13,monsoon,residential,1541.9
Budhanilkantha,2025-07-27,6,7,1,0,,13,monsoon,suburban,867.3
Tokha,2025-07-27,6,7,1,0,,13,monsoon,suburban,800.0
Chandragiri,2025-07-27,6,7,1,0,,13,monsoon,rural,471.5
Godawari,2025-07-27,6,7,1,0,,13,monsoon,rural,361.5
Dakshinkali,2025-07-27,6,7,1,0,,13,monsoon,rural,323.8
Kathmandu-Core,2025-07-28,0,7,0,0,,12,monsoon,commercial,2669.1
Lalitpur,2025-07-28,0,7,0,0,,12,monsoon,commercial,2035.2
Bhaktapur,2025-07-28,0,7,0,0,,12,monsoon,commercial,1706.6
Kirtipur,2025-07-28,0,7,0,0,,12,monsoon,residential,1014.7
Madhyapur Thimi,2025-07-28,0,7,0,0,,12,monsoon,residential,1077.6
Budhanilkantha,2025-07-28,0,7,0,0,,12,monsoon,suburban,809.3
Tokha,2025-07-28,0,7,0,0,,12,monsoon,suburban,616.2
Chandragiri,2025-07-28,0,7,0,0,,12,monsoon,rural,373.7
Godawari,2025-07-28,0,7,0,0,,12,monsoon,rural,322.3
Dakshinkali,2025-07-28,0,7,0,0,,12,monsoon,rural,214.7
Kathmandu-Core,2025-07-29,1,7,0,0,,11,monsoon,commercial,2685.3
Lalitpur,2025-07-29,1,7,0,0,,11,monsoon,commercial,2072.1
Bhaktapur,2025-07-29,1,7,0,0,,11,monsoon,commercial,2091.1
Kirtipur,2025-07-29,1,7,0,0,,11,monsoon,residential,1085.1
Madhyapur Thimi,2025-07-29,1,7,0,0,,11,monsoon,residential,1406.2
Budhanilkantha,2025-07-29,1,7,0,0,,11,monsoon,suburban,713.9
Tokha,2025-07-29,1,7,0,0,,11,monsoon,suburban,726.5
Chandragiri,2025-07-29,1,7,0,0,,11,monsoon,rural,368.7
Godawari,2025-07-29,1,7,0,0,,11,monsoon,rural,318.8
Dakshinkali,2025-07-29,1,7,0,0,,11,monsoon,rural,282.2
Kathmandu-Core,2025-07-30,2,7,0,0,,10,monsoon,commercial,2709.5
Lalitpur,2025-07-30,2,7,0,0,,10,monsoon,commercial,2582.8
Bhaktapur,2025-07-30,2,7,0,0,,10,monsoon,commercial,1581.0
Kirtipur,2025-07-30,2,7,0,0,,10,monsoon,residential,1077.5
Madhyapur Thimi,2025-07-30,2,7,0,0,,10,monsoon,residential,1458.5
Budhanilkantha,2025-07-30,2,7,0,0,,10,monsoon,suburban,784.8
Tokha,2025-07-30,2,7,0,0,,10,monsoon,suburban,731.1
Chandragiri,2025-07-30,2,7,0,0,,10,monsoon,rural,380.3
Godawari,2025-07-30,2,7,0,0,,10,monsoon,rural,348.4
Dakshinkali,2025-07-30,2,7,0,0,,10,monsoon,rural,206.1
Kathmandu-Core,2025-07-31,3,7,0,0,,9,monsoon,commercial,3311.9
Lalitpur,2025-07-31,3,7,0,0,,9,monsoon,commercial,2384.1
Bhaktapur,2025-07-31,3,7,0,0,,9,monsoon,commercial,1942.0
Kirtipur,2025-07-31,3,7,0,0,,9,monsoon,residential,1166.0
Madhyapur Thimi,2025-07-31,3,7,0,0,,9,monsoon,residential,1493.2
Budhanilkantha,2025-07-31,3,7,0,0,,9,monsoon,suburban,688.4
Tokha,2025-07-31,3,7,0,0,,9,monsoon,suburban,716.9
Chandragiri,2025-07-31,3,7,0,0,,9,monsoon,rural,367.6
Godawari,2025-07-31,3,7,0,0,,9,monsoon,rural,341.2
Dakshinkali,2025-07-31,3,7,0,0,,9,monsoon,rural,277.4
Kathmandu-Core,2025-08-01,4,8,0,0,,8,monsoon,commercial,2546.8
Lalitpur,2025-08-01,4,8,0,0,,8,monsoon,commercial,2471.1
Bhaktapur,2025-08-01,4,8,0,0,,8,monsoon,commercial,2092.6
Kirtipur,2025-08-01,4,8,0,0,,8,monsoon,residential,1795.9
Madhyapur Thimi,2025-08-01,4,8,0,0,,8,monsoon,residential,1567.7
Budhanilkantha,2025-08-01,4,8,0,0,,8,monsoon,suburban,967.4
Tokha,2025-08-01,4,8,0,0,,8,monsoon,suburban,743.1
Chandragiri,2025-08-01,4,8,0,0,,8,monsoon,rural,524.2
Godawari,2025-08-01,4,8,0,0,,8,monsoon,rural,297.5
Dakshinkali,2025-08-01,4,8,0,0,,8,monsoon,rural,286.6
Kathmandu-Core,2025-08-02,5,8,1,0,,7,monsoon,commercial,1893.5
Lalitpur,2025-08-02,5,8,1,0,,7,monsoon,commercial,1570.5
Bhaktapur,2025-08-02,5,8,1,0,,7,monsoon,commercial,2092.6
Kirtipur,2025-08-02,5,8,1,0,,7,monsoon,residential,1620.8
Madhyapur Thimi,2025-08-02,5,8,1,0,,7,monsoon,residential,1639.4
Budhanilkantha,2025-08-02,5,8,1,0,,7,monsoon,suburban,908.3
Tokha,2025-08-02,5,8,1,0,,7,monsoon,suburban,996.7
Chandragiri,2025-08-02,5,8,1,0,,7,monsoon,rural,400.5
Godawari,2025-08-02,5,8,1,0,,7,monsoon,rural,425.3
Dakshinkali,2025-08-02,5,8,1,0,,7,monsoon,rural,302.4
Kathmandu-Core,2025-08-03,6,8,1,0,,6,monsoon,commercial,2435.7
Lalitpur,2025-08-03,6,8,1,0,,6,monsoon,commercial,2179.4
Bhaktapur,2025-08-03,6,8,1,0,,6,monsoon,commercial,1920.9
Kirtipur,2025-08-03,6,8,1,0,,6,monsoon,residential,1942.0
Madhyapur Thimi,2025-08-03,6,8,1,0,,6,monsoon,residential,1937.2
Budhanilkantha,2025-08-03,6,8,1,0,,6,monsoon,suburban,935.1
Tokha,2025-08-03,6,8,1,0,,6,monsoon,suburban,554.7
Chandragiri,2025-08-03,6,8,1,0,,6,monsoon,rural,395.4
Godawari,2025-08-03,6,8,1,0,,6,monsoon,rural,521.0
Dakshinkali,2025-08-03,6,8,1,0,,6,monsoon,rural,318.9
Kathmandu-Core,2025-08-04,0,8,0,0,,5,monsoon,commercial,2977.2
Lalitpur,2025-08-04,0,8,0,0,,5,monsoon,commercial,2777.9
Bhaktapur,2025-08-04,0,8,0,0,,5,monsoon,commercial,1790.8
Kirtipur,2025-08-04,0,8,0,0,,5,monsoon,residential,1134.5
Madhyapur Thimi,2025-08-04,0,8,0,0,,5,monsoon,residential,992.4
Budhanilkantha,2025-08-04,0,8,0,0,,5,monsoon,suburban,859.8
Tokha,2025-08-04,0,8,0,0,,5,monsoon,suburban,597.4
Chandragiri,2025-08-04,0,8,0,0,,5,monsoon,rural,381.8
Godawari,2025-08-04,0,8,0,0,,5,monsoon,rural,281.4
Dakshinkali,2025-08-04,0,8,0,0,,5,monsoon,rural,241.3
Kathmandu-Core,2025-08-05,1,8,0,0,,4,monsoon,commercial,2778.7
Lalitpur,2025-08-05,1,8,0,0,,4,monsoon,commercial,2573.1
Bhaktapur,2025-08-05,1,8,0,0,,4,monsoon,commercial,1591.1
Kirtipur,2025-08-05,1,8,0,0,,4,monsoon,residential,1519.2
Madhyapur Thimi,2025-08-05,1,8,0,0,,4,monsoon,residential,1370.3
Budhanilkantha,2025-08-05,1,8,0,0,,4,monsoon,suburban,668.3
Tokha,2025-08-05,1,8,0,0,,4,monsoon,suburban,687.9
Chandragiri,2025-08-05,1,8,0,0,,4,monsoon,rural,395.2
Godawari,2025-08-05,1,8,0,0,,4,monsoon,rural,355.2
Dakshinkali,2025-08-05,1,8,0,0,,4,monsoon,rural,305.3
Kathmandu-Core,2025-08-06,2,8,0,0,,3,monsoon,commercial,2689.0
Lalitpur,2025-08-06,2,8,0,0,,3,monsoon,commercial,2457.0
Bhaktapur,2025-08-06,2,8,0,0,,3,monsoon,commercial,1593.6
Kirtipur,2025-08-06,2,8,0,0,,3,monsoon,residential,1459.2
Madhyapur Thimi,2025-08-06,2,8,0,0,,3,monsoon,residential,1508.6
Budhanilkantha,2025-08-06,2,8,0,0,,3,monsoon,suburban,794.2
Tokha,2025-08-06,2,8,0,0,,3,monsoon,suburban,537.7
Chandragiri,2025-08-06,2,8,0,0,,3,monsoon,rural,461.8
Godawari,2025-08-06,2,8,0,0,,3,monsoon,rural,297.2
Dakshinkali,2025-08-06,2,8,0,0,,3,monsoon,rural,243.8
Kathmandu-Core,2025-08-07,3,8,0,0,,2,monsoon,commercial,3752.5
Lalitpur,2025-08-07,3,8,0,0,,2,monsoon,commercial,2775.3
Bhaktapur,2025-08-07,3,8,0,0,,2,monsoon,commercial,1959.9
Kirtipur,2025-08-07,3,8,0,0,,2,monsoon,residential,1286.8
Madhyapur Thimi,2025-08-07,3,8,0,0,,2,monsoon,residential,2084.8
Budhanilkantha,2025-08-07,3,8,0,0,,2,monsoon,suburban,1016.2
Tokha,2025-08-07,3,8,0,0,,2,monsoon,suburban,1177.9
Chandragiri,2025-08-07,3,8,0,0,,2,monsoon,rural,450.6
Godawari,2025-08-07,3,8,0,0,,2,monsoon,rural,403.0
Dakshinkali,2025-08-07,3,8,0,0,,2,monsoon,rural,318.0
Kathmandu-Core,2025-08-08,4,8,0,0,,1,monsoon,commercial,3998.9
Lalitpur,2025-08-08,4,8,0,0,,1,monsoon,commercial,3302.4
Bhaktapur,2025-08-08,4,8,0,0,,1,monsoon,commercial,2768.4
Kirtipur,2025-08-08,4,8,0,0,,1,monsoon,residential,1646.1
Madhyapur Thimi,2025-08-08,4,8,0,0,,1,monsoon,residential,1728.7
Budhanilkantha,2025-08-08,4,8,0,0,,1,monsoon,suburban,920.9
Tokha,2025-08-08,4,8,0,0,,1,monsoon,suburban,717.5
Chandragiri,2025-08-08,4,8,0,0,,1,monsoon,rural,518.3
Godawari,2025-08-08,4,8,0,0,,1,monsoon,rural,471.6
Dakshinkali,2025-08-08,4,8,0,0,,1,monsoon,rural,340.5
Kathmandu-Core,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,commercial,4055.1
Lalitpur,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,commercial,3861.2
Bhaktapur,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,commercial,2909.0
Kirtipur,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,residential,1876.4
Madhyapur Thimi,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,residential,2373.0
Budhanilkantha,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,suburban,1280.7
Tokha,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,suburban,1059.4
Chandragiri,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,rural,568.0
Godawari,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,rural,554.0
Dakshinkali,2025-08-09,5,8,1,1,Janai Purnima,0,monsoon,rural,469.2
Kathmandu-Core,2025-08-10,6,8,1,0,,1,monsoon,commercial,2824.9
Lalitpur,2025-08-10,6,8,1,0,,1,monsoon,commercial,2989.5
Bhaktapur,2025-08-10,6,8,1,0,,1,monsoon,commercial,2740.2
Kirtipur,2025-08-10,6,8,1,0,,1,monsoon,residential,1845.8
Madhyapur Thimi,2025-08-10,6,8,1,0,,1,monsoon,residential,2543.2
Budhanilkantha,2025-08-10,6,8,1,0,,1,monsoon,suburban,1055.4
Tokha,2025-08-10,6,8,1,0,,1,monsoon,suburban,803.2
Chandragiri,2025-08-10,6,8,1,0,,1,monsoon,rural,561.8
Godawari,2025-08-10,6,8,1,0,,1,monsoon,rural,469.9
Dakshinkali,2025-08-10,6,8,1,0,,1,monsoon,rural,442.8
Kathmandu-Core,2025-08-11,0,8,0,0,,2,monsoon,commercial,2432.0
Lalitpur,2025-08-11,0,8,0,0,,2,monsoon,commercial,3593.0
Bhaktapur,2025-08-11,0,8,0,0,,2,monsoon,commercial,2451.5
Kirtipur,2025-08-11,0,8,0,0,,2,monsoon,residential,1345.2
Madhyapur Thimi,2025-08-11,0,8,0,0,,2,monsoon,residential,1499.4
Budhanilkantha,2025-08-11,0,8,0,0,,2,monsoon,suburban,1240.2
Tokha,2025-08-11,0,8,0,0,,2,monsoon,suburban,784.6
Chandragiri,2025-08-11,0,8,0,0,,2,monsoon,rural,437.4
Godawari,2025-08-11,0,8,0,0,,2,monsoon,rural,313.4
Dakshinkali,2025-08-11,0,8,0,0,,2,monsoon,rural,310.4
Kathmandu-Core,2025-08-12,1,8,0,0,,3,monsoon,commercial,2691.9
Lalitpur,2025-08-12,1,8,0,0,,3,monsoon,commercial,2706.8
Bhaktapur,2025-08-12,1,8,0,0,,3,monsoon,commercial,1528.4
Kirtipur,2025-08-12,1,8,0,0,,3,monsoon,residential,1086.1
Madhyapur Thimi,2025-08-12,1,8,0,0,,3,monsoon,residential,1555.9
Budhanilkantha,2025-08-12,1,8,0,0,,3,monsoon,suburban,937.4
Tokha,2025-08-12,1,8,0,0,,3,monsoon,suburban,565.6
Chandragiri,2025-08-12,1,8,0,0,,3,monsoon,rural,444.7
